zipcode,group
39337,Mixed-Humid
39338,Mixed-Humid
39339,Mixed-Humid
39341,Mixed-Humid
39342,Mixed-Humid
39345,Mixed-Humid
39346,Mixed-Humid
39347,Mixed-Humid
39348,Mixed-Humid
39350,Mixed-Humid
39352,Mixed-Humid
39354,Mixed-Humid
39355,Mixed-Humid
39356,Mixed-Humid
39358,Mixed-Humid
39359,N/A
39360,Mixed-Humid
39361,Mixed-Humid
39362,Hot-Humid
39363,Mixed-Humid
39364,Mixed-Humid
39365,Mixed-Humid
39366,Mixed-Humid
39367,Hot-Humid
39401,Hot-Humid
39402,Hot-Humid
39403,N/A
39404,N/A
39406,Hot-Humid
39407,Hot-Humid
39421,Hot-Humid
39422,Mixed-Humid
39423,Hot-Humid
39425,Hot-Humid
39426,Mixed-Humid
39427,Hot-Humid
39428,Hot-Humid
39429,Hot-Humid
39436,N/A
39437,Hot-Humid
39439,Mixed-Humid
39440,Hot-Humid
39441,N/A
39442,N/A
39443,Hot-Humid
39451,Hot-Humid
39452,Hot-Humid
39455,Hot-Humid
39456,Hot-Humid
39457,N/A
39459,Hot-Humid
39460,N/A
39461,Hot-Humid
39462,Hot-Humid
39463,N/A
39464,Hot-Humid
39465,Hot-Humid
39466,Mixed-Humid
39470,Mixed-Humid
39474,Hot-Humid
39475,Hot-Humid
39476,Hot-Humid
39477,N/A
39478,Hot-Humid
39479,Hot-Humid
39480,Hot-Humid
39481,Mixed-Humid
39482,Hot-Humid
39483,Hot-Humid
39501,Mixed-Humid
39502,N/A
39503,Mixed-Humid
39505,N/A
39506,N/A
39507,Mixed-Humid
39520,Mixed-Humid
39521,N/A
39522,Mixed-Humid
39525,Mixed-Humid
39529,Mixed-Humid
39530,Mixed-Humid
39531,Mixed-Humid
39532,Mixed-Humid
39533,N/A
39534,N/A
39535,N/A
39540,Mixed-Humid
39552,N/A
39553,Mixed-Humid
39555,N/A
39556,Mixed-Humid
39558,N/A
39560,Mixed-Humid
39561,Mixed-Humid
39562,Mixed-Humid
39563,Mixed-Humid
39564,Mixed-Humid
39565,Mixed-Humid
39566,N/A
39567,Mixed-Humid
39568,N/A
39569,N/A
39571,Mixed-Humid
39572,Mixed-Humid
39573,Mixed-Humid
39574,Mixed-Humid
39576,Mixed-Humid
39577,Mixed-Humid
39581,Mixed-Humid
39595,Mixed-Humid
39601,Hot-Humid
39602,N/A
39603,N/A
39629,Hot-Humid
39630,Hot-Humid
39631,Hot-Humid
39632,N/A
39633,Hot-Humid
39635,N/A
39638,Hot-Humid
39641,Hot-Humid
39643,Hot-Humid
39645,Hot-Humid
39647,Hot-Humid
39648,Hot-Humid
39649,N/A
39652,Hot-Humid
39653,Hot-Humid
39654,Hot-Humid
39656,Hot-Humid
39657,Hot-Humid
39661,Hot-Humid
39662,Hot-Humid
39663,Hot-Humid
39664,Hot-Humid
39665,Hot-Humid
39666,Hot-Humid
39667,Hot-Humid
39668,Hot-Humid
39669,Hot-Humid
39701,Mixed-Humid
39702,Mixed-Humid
39703,N/A
39704,N/A
39705,Mixed-Humid
39710,Mixed-Humid
39730,Mixed-Humid
39735,Mixed-Humid
39736,N/A
39737,Mixed-Humid
39739,Mixed-Humid
39740,Mixed-Humid
39741,Mixed-Humid
39743,Mixed-Humid
39744,Mixed-Humid
39745,Mixed-Humid
39746,Mixed-Humid
39747,Mixed-Humid
39750,Mixed-Humid
39751,Mixed-Humid
39752,Mixed-Humid
39753,N/A
39754,N/A
39755,Mixed-Humid
39756,Mixed-Humid
39759,Mixed-Humid
39760,N/A
39762,N/A
39766,Mixed-Humid
39767,Mixed-Humid
39769,Mixed-Humid
39771,Mixed-Humid
39772,Mixed-Humid
39773,Mixed-Humid
39776,Mixed-Humid
39813,Hot-Humid
39815,Hot-Humid
39817,Hot-Humid
39818,N/A
39819,Hot-Humid
39823,Hot-Humid
39824,Hot-Humid
39825,Hot-Humid
39826,Hot-Humid
39827,Hot-Humid
39828,Hot-Humid
39829,N/A
39832,N/A
39834,Hot-Humid
39836,Hot-Humid
39837,Hot-Humid
39840,Hot-Humid
39841,Hot-Humid
39842,Hot-Humid
39845,Hot-Humid
39846,Hot-Humid
39851,Hot-Humid
39852,N/A
39854,Hot-Humid
39859,Hot-Humid
39861,Hot-Humid
39862,Hot-Humid
39866,Hot-Humid
39867,Hot-Humid
39870,Hot-Humid
39877,Hot-Humid
39885,N/A
39886,Hot-Humid
39897,Hot-Humid
39901,Mixed-Humid
40003,Mixed-Humid
40004,Mixed-Humid
40006,Mixed-Humid
40007,Mixed-Humid
40008,Mixed-Humid
40009,Mixed-Humid
40010,Mixed-Humid
40011,Mixed-Humid
40012,Mixed-Humid
40013,Mixed-Humid
40014,Mixed-Humid
40018,N/A
40019,Mixed-Humid
40020,N/A
40022,Mixed-Humid
40023,Mixed-Humid
40025,N/A
40026,Mixed-Humid
40027,N/A
40031,Mixed-Humid
40032,Mixed-Humid
40033,Mixed-Humid
40036,Mixed-Humid
40037,Mixed-Humid
40040,Mixed-Humid
40041,N/A
40045,Mixed-Humid
40046,Mixed-Humid
40047,Mixed-Humid
40048,N/A
40049,N/A
40050,Mixed-Humid
40051,Mixed-Humid
40052,Mixed-Humid
40055,Mixed-Humid
40056,Mixed-Humid
40057,Mixed-Humid
40058,N/A
40059,Mixed-Humid
40060,Mixed-Humid
40061,N/A
40062,Mixed-Humid
40063,N/A
40065,Mixed-Humid
40066,N/A
40067,Mixed-Humid
40068,Mixed-Humid
40069,Mixed-Humid
40070,Mixed-Humid
40071,Mixed-Humid
40075,Mixed-Humid
40076,Mixed-Humid
40077,Mixed-Humid
40078,Mixed-Humid
40104,Mixed-Humid
40107,Mixed-Humid
40108,Mixed-Humid
40109,Mixed-Humid
40110,N/A
40111,Mixed-Humid
40115,Mixed-Humid
40117,Mixed-Humid
40118,Mixed-Humid
40119,Mixed-Humid
40121,Mixed-Humid
40122,Mixed-Humid
40129,N/A
40140,Mixed-Humid
40142,Mixed-Humid
40143,Mixed-Humid
40144,Mixed-Humid
40145,Mixed-Humid
40146,Mixed-Humid
40150,Mixed-Humid
40152,Mixed-Humid
40153,N/A
40155,Mixed-Humid
40157,Mixed-Humid
40159,N/A
40160,Mixed-Humid
40161,Mixed-Humid
40162,Mixed-Humid
40165,Mixed-Humid
40170,Mixed-Humid
40171,Mixed-Humid
40175,Mixed-Humid
40176,Mixed-Humid
40177,Mixed-Humid
40178,Mixed-Humid
40201,N/A
40202,Mixed-Humid
40203,Mixed-Humid
40204,Mixed-Humid
40205,Mixed-Humid
40206,Mixed-Humid
40207,Mixed-Humid
40208,Mixed-Humid
40209,Mixed-Humid
40210,Mixed-Humid
40211,Mixed-Humid
40212,Mixed-Humid
40213,Mixed-Humid
40214,Mixed-Humid
40215,Mixed-Humid
40216,Mixed-Humid
40217,Mixed-Humid
40218,Mixed-Humid
40219,Mixed-Humid
40220,Mixed-Humid
40221,N/A
40222,Mixed-Humid
40223,Mixed-Humid
40224,N/A
40225,Mixed-Humid
40228,Mixed-Humid
40229,Mixed-Humid
40231,N/A
40232,N/A
40233,N/A
40241,Mixed-Humid
40242,Mixed-Humid
40243,Mixed-Humid
40245,Mixed-Humid
40250,N/A
40251,N/A
40252,N/A
40253,N/A
40255,N/A
40256,N/A
40257,N/A
40258,Mixed-Humid
40259,N/A
40261,N/A
40266,Mixed-Humid
40268,N/A
40269,N/A
40270,N/A
40272,Mixed-Humid
40280,Mixed-Humid
40281,Mixed-Humid
40282,Mixed-Humid
40283,Mixed-Humid
40285,N/A
40287,Mixed-Humid
40289,Mixed-Humid
40290,N/A
40291,Mixed-Humid
40292,Mixed-Humid
40293,Mixed-Humid
40294,Mixed-Humid
40295,N/A
40296,Mixed-Humid
40297,Mixed-Humid
40298,N/A
40299,Mixed-Humid
40310,N/A
40311,Mixed-Humid
40312,Mixed-Humid
40313,Mixed-Humid
40316,Mixed-Humid
40317,N/A
40319,N/A
40322,Mixed-Humid
40324,Mixed-Humid
40328,Mixed-Humid
40330,Mixed-Humid
40334,Mixed-Humid
40336,Mixed-Humid
40337,Mixed-Humid
40339,N/A
40340,N/A
40342,Mixed-Humid
40346,Mixed-Humid
40347,Mixed-Humid
40348,N/A
40350,Mixed-Humid
40351,Mixed-Humid
40353,Mixed-Humid
40355,Mixed-Humid
40356,Mixed-Humid
40357,N/A
40358,Mixed-Humid
40359,Mixed-Humid
40360,Mixed-Humid
40361,Mixed-Humid
40362,N/A
40363,N/A
40366,N/A
40370,Mixed-Humid
40371,Mixed-Humid
40372,Mixed-Humid
40374,Mixed-Humid
40376,Mixed-Humid
40379,Mixed-Humid
40380,Mixed-Humid
40383,Mixed-Humid
40384,Mixed-Humid
40385,Mixed-Humid
40386,Mixed-Humid
40387,Mixed-Humid
40390,Mixed-Humid
40391,Mixed-Humid
40392,N/A
40402,Mixed-Humid
40403,Mixed-Humid
40404,Mixed-Humid
40405,N/A
40409,Mixed-Humid
40410,N/A
40419,Mixed-Humid
40422,Mixed-Humid
40423,N/A
40434,N/A
40437,Mixed-Humid
40440,Mixed-Humid
40442,Mixed-Humid
40444,Mixed-Humid
40445,Mixed-Humid
40446,Mixed-Humid
40447,Mixed-Humid
40448,N/A
40452,N/A
40456,Mixed-Humid
40460,Mixed-Humid
40461,Mixed-Humid
40464,Mixed-Humid
40468,Mixed-Humid
40472,Mixed-Humid
40473,N/A
40475,Mixed-Humid
40476,N/A
40481,Mixed-Humid
40484,Mixed-Humid
40486,Mixed-Humid
40488,N/A
40489,Mixed-Humid
40492,N/A
40495,N/A
40502,Mixed-Humid
40503,Mixed-Humid
40504,Mixed-Humid
40505,Mixed-Humid
40506,Mixed-Humid
40507,Mixed-Humid
40508,Mixed-Humid
40509,Mixed-Humid
40510,Mixed-Humid
40511,Mixed-Humid
40512,N/A
40513,Mixed-Humid
40514,Mixed-Humid
40515,Mixed-Humid
40516,Mixed-Humid
40517,Mixed-Humid
40522,N/A
40523,N/A
40524,N/A
40526,Mixed-Humid
40533,N/A
40536,Mixed-Humid
40544,N/A
40546,Mixed-Humid
40550,Mixed-Humid
40555,N/A
40574,N/A
40575,N/A
40576,N/A
40577,N/A
40578,N/A
40579,N/A
40580,N/A
40581,N/A
40582,N/A
40583,N/A
40588,N/A
40591,N/A
40598,Mixed-Humid
40601,Mixed-Humid
40602,N/A
40603,N/A
40604,N/A
40618,Mixed-Humid
40619,Mixed-Humid
40620,Mixed-Humid
40621,Mixed-Humid
40622,Mixed-Humid
40701,Mixed-Humid
40702,N/A
40724,N/A
40729,Mixed-Humid
40730,N/A
40734,Mixed-Humid
40737,Mixed-Humid
40740,Mixed-Humid
40741,Mixed-Humid
40742,N/A
40743,N/A
40744,Mixed-Humid
40745,N/A
40754,Mixed-Humid
40755,N/A
40759,Mixed-Humid
40763,Mixed-Humid
40769,Mixed-Humid
40771,Mixed-Humid
40801,N/A
40803,N/A
40806,Mixed-Humid
40807,N/A
40808,Mixed-Humid
40810,Mixed-Humid
40813,Mixed-Humid
40815,Mixed-Humid
40816,Mixed-Humid
40818,Mixed-Humid
40819,Mixed-Humid
40820,Mixed-Humid
40823,Mixed-Humid
40824,N/A
40826,Mixed-Humid
40827,Mixed-Humid
40828,Mixed-Humid
40829,N/A
40830,Mixed-Humid
40831,Mixed-Humid
40840,Mixed-Humid
40843,Mixed-Humid
40844,N/A
40845,Mixed-Humid
40847,N/A
40849,N/A
40854,N/A
40855,N/A
40856,Mixed-Humid
40858,Mixed-Humid
40862,Mixed-Humid
40863,Mixed-Humid
40865,Mixed-Humid
40868,Mixed-Humid
40870,Mixed-Humid
40873,Mixed-Humid
40874,Mixed-Humid
40902,Mixed-Humid
40903,Mixed-Humid
40906,Mixed-Humid
40913,Mixed-Humid
40914,Mixed-Humid
40915,Mixed-Humid
40921,Mixed-Humid
40923,Mixed-Humid
40927,Mixed-Humid
40930,N/A
40931,N/A
40932,N/A
40935,Mixed-Humid
40939,Mixed-Humid
40940,Mixed-Humid
40941,N/A
40943,Mixed-Humid
40944,N/A
40946,Mixed-Humid
40949,Mixed-Humid
40951,N/A
40953,Mixed-Humid
40955,N/A
40958,Mixed-Humid
40962,Mixed-Humid
40964,Mixed-Humid
40965,Mixed-Humid
40972,Mixed-Humid
40977,Mixed-Humid
40979,Mixed-Humid
40981,N/A
40982,Mixed-Humid
40983,Mixed-Humid
40988,Mixed-Humid
40995,Mixed-Humid
40997,Mixed-Humid
40999,Mixed-Humid
41001,Mixed-Humid
41002,Mixed-Humid
41003,Mixed-Humid
41004,Mixed-Humid
41005,Mixed-Humid
41006,Mixed-Humid
41007,Mixed-Humid
41008,Mixed-Humid
41010,Mixed-Humid
41011,Mixed-Humid
41012,N/A
41014,Mixed-Humid
41015,Mixed-Humid
41016,Mixed-Humid
41017,Mixed-Humid
41018,Mixed-Humid
41019,Mixed-Humid
41022,N/A
41030,Mixed-Humid
41031,Mixed-Humid
41033,Mixed-Humid
41034,Mixed-Humid
41035,Mixed-Humid
41037,N/A
41039,Mixed-Humid
41040,Mixed-Humid
41041,Mixed-Humid
41042,Mixed-Humid
41043,Mixed-Humid
41044,Mixed-Humid
41045,Mixed-Humid
41046,Mixed-Humid
41048,Mixed-Humid
41049,Mixed-Humid
41051,Mixed-Humid
41052,Mixed-Humid
41053,N/A
41054,N/A
41055,Mixed-Humid
41056,Mixed-Humid
41059,Mixed-Humid
41061,N/A
41062,N/A
41063,Mixed-Humid
41064,Mixed-Humid
41065,N/A
41071,Mixed-Humid
41072,N/A
41073,Mixed-Humid
41074,Mixed-Humid
41075,Mixed-Humid
41076,Mixed-Humid
41080,Mixed-Humid
41081,N/A
41083,Mixed-Humid
41085,N/A
41086,Mixed-Humid
41091,Mixed-Humid
41092,Mixed-Humid
41093,Mixed-Humid
41094,Mixed-Humid
41095,Mixed-Humid
41096,N/A
41097,Mixed-Humid
41098,Mixed-Humid
41099,Mixed-Humid
41101,Mixed-Humid
41102,Mixed-Humid
41105,N/A
41114,Mixed-Humid
41121,Mixed-Humid
41124,Mixed-Humid
41128,N/A
41129,Mixed-Humid
41132,Mixed-Humid
41135,Mixed-Humid
41139,Mixed-Humid
41141,Mixed-Humid
41142,N/A
41143,Mixed-Humid
41144,Mixed-Humid
41146,Mixed-Humid
41149,Mixed-Humid
41159,Mixed-Humid
41160,Mixed-Humid
41164,Mixed-Humid
41166,Mixed-Humid
41168,Mixed-Humid
41169,Mixed-Humid
41171,Mixed-Humid
41173,N/A
41174,Mixed-Humid
41175,Mixed-Humid
41179,Mixed-Humid
41180,Mixed-Humid
41181,N/A
41183,Mixed-Humid
41189,Mixed-Humid
41201,Mixed-Humid
41203,Mixed-Humid
41204,Mixed-Humid
41214,Mixed-Humid
41216,Mixed-Humid
41219,Mixed-Humid
41222,Mixed-Humid
41224,Mixed-Humid
41226,Mixed-Humid
41230,Mixed-Humid
41231,Mixed-Humid
41232,Mixed-Humid
41234,Mixed-Humid
41238,Mixed-Humid
41240,Mixed-Humid
41250,Mixed-Humid
41254,Mixed-Humid
41255,Mixed-Humid
41256,Mixed-Humid
41257,Mixed-Humid
41260,Mixed-Humid
41262,Mixed-Humid
41263,Mixed-Humid
41264,Mixed-Humid
41265,Mixed-Humid
41267,Mixed-Humid
41268,N/A
41271,Mixed-Humid
41274,Mixed-Humid
41301,Mixed-Humid
41307,Mixed-Humid
41310,Mixed-Humid
41311,Mixed-Humid
41313,N/A
41314,Mixed-Humid
41317,Mixed-Humid
41332,Mixed-Humid
41333,N/A
41338,Mixed-Humid
41339,Mixed-Humid
41347,N/A
41348,Mixed-Humid
41351,Mixed-Humid
41352,Mixed-Humid
41360,Mixed-Humid
41362,N/A
41364,Mixed-Humid
41365,Mixed-Humid
41366,Mixed-Humid
41367,Mixed-Humid
41368,N/A
41385,Mixed-Humid
41386,Mixed-Humid
41390,Mixed-Humid
41397,Mixed-Humid
41408,Mixed-Humid
41413,N/A
41421,Mixed-Humid
41425,Mixed-Humid
41426,N/A
41433,N/A
41451,N/A
41459,N/A
41464,Mixed-Humid
41465,Mixed-Humid
41472,Mixed-Humid
41477,N/A
41501,Mixed-Humid
41502,N/A
41503,Mixed-Humid
41512,Mixed-Humid
41513,Mixed-Humid
41514,Mixed-Humid
41517,Mixed-Humid
41519,Mixed-Humid
41520,N/A
41522,Mixed-Humid
41524,Mixed-Humid
41526,N/A
41527,Mixed-Humid
41528,Mixed-Humid
41531,Mixed-Humid
41534,Mixed-Humid
41535,Mixed-Humid
41537,Mixed-Humid
41538,N/A
41539,Mixed-Humid
41540,Mixed-Humid
41542,N/A
41543,Mixed-Humid
41544,Mixed-Humid
41547,Mixed-Humid
41548,Mixed-Humid
41549,N/A
41553,Mixed-Humid
41554,Mixed-Humid
41555,Mixed-Humid
41557,Mixed-Humid
41558,Mixed-Humid
41559,Mixed-Humid
41560,Mixed-Humid
41561,N/A
41562,Mixed-Humid
41563,Mixed-Humid
41564,Mixed-Humid
41566,Mixed-Humid
41567,Mixed-Humid
41568,Mixed-Humid
41571,Mixed-Humid
41572,Mixed-Humid
41601,Mixed-Humid
41602,Mixed-Humid
41603,Mixed-Humid
41604,Mixed-Humid
41605,Mixed-Humid
41606,Mixed-Humid
41607,Mixed-Humid
41612,Mixed-Humid
41615,Mixed-Humid
41616,Mixed-Humid
41619,Mixed-Humid
41621,Mixed-Humid
41622,Mixed-Humid
41630,Mixed-Humid
41631,Mixed-Humid
41632,Mixed-Humid
41635,Mixed-Humid
41636,Mixed-Humid
41640,Mixed-Humid
41642,Mixed-Humid
41643,Mixed-Humid
41645,Mixed-Humid
41647,Mixed-Humid
41649,Mixed-Humid
41650,Mixed-Humid
41651,Mixed-Humid
41653,Mixed-Humid
41655,Mixed-Humid
41659,Mixed-Humid
41660,Mixed-Humid
41663,Mixed-Humid
41666,Mixed-Humid
41667,Mixed-Humid
41669,Mixed-Humid
41701,Mixed-Humid
41702,N/A
41712,Mixed-Humid
41713,N/A
41714,Mixed-Humid
41719,Mixed-Humid
41721,Mixed-Humid
41722,Mixed-Humid
41723,Mixed-Humid
41725,N/A
41727,Mixed-Humid
41729,Mixed-Humid
41731,Mixed-Humid
41735,Mixed-Humid
41736,N/A
41739,N/A
41740,Mixed-Humid
41743,N/A
41745,Mixed-Humid
41746,Mixed-Humid
41747,N/A
41749,Mixed-Humid
41751,Mixed-Humid
41754,Mixed-Humid
41759,Mixed-Humid
41760,Mixed-Humid
41762,Mixed-Humid
41763,Mixed-Humid
41764,Mixed-Humid
41766,Mixed-Humid
41772,Mixed-Humid
41773,Mixed-Humid
41774,Mixed-Humid
41775,Mixed-Humid
41776,Mixed-Humid
41777,Mixed-Humid
41778,N/A
41804,Mixed-Humid
41810,N/A
41812,Mixed-Humid
41815,Mixed-Humid
41817,Mixed-Humid
41819,Mixed-Humid
41821,Mixed-Humid
41822,Mixed-Humid
41824,Mixed-Humid
41825,Mixed-Humid
41826,Mixed-Humid
41828,Mixed-Humid
41831,Mixed-Humid
41832,Mixed-Humid
41833,Mixed-Humid
41834,Mixed-Humid
41835,Mixed-Humid
41836,Mixed-Humid
41837,Mixed-Humid
41838,Mixed-Humid
41839,Mixed-Humid
41840,Mixed-Humid
41843,Mixed-Humid
41844,Mixed-Humid
41845,Mixed-Humid
41847,Mixed-Humid
41848,Mixed-Humid
41849,N/A
41855,Mixed-Humid
41858,Mixed-Humid
41859,Mixed-Humid
41861,Mixed-Humid
41862,Mixed-Humid
42001,Mixed-Humid
42002,N/A
42003,Mixed-Humid
42020,Mixed-Humid
42021,Mixed-Humid
42022,N/A
42023,Mixed-Humid
42024,Mixed-Humid
42025,Mixed-Humid
42027,Mixed-Humid
42028,Mixed-Humid
42029,Mixed-Humid
42031,Mixed-Humid
42032,Mixed-Humid
42033,N/A
42035,Mixed-Humid
42036,Mixed-Humid
42037,N/A
42038,Mixed-Humid
42039,Mixed-Humid
42040,Mixed-Humid
42041,Mixed-Humid
42044,Mixed-Humid
42045,Mixed-Humid
42047,Mixed-Humid
42048,Mixed-Humid
42049,Mixed-Humid
42050,Mixed-Humid
42051,Mixed-Humid
42053,Mixed-Humid
42054,Mixed-Humid
42055,Mixed-Humid
42056,Mixed-Humid
42058,Mixed-Humid
42060,N/A
42061,N/A
42063,N/A
42064,Mixed-Humid
42066,Mixed-Humid
42069,Mixed-Humid
42070,N/A
42071,Mixed-Humid
42076,Mixed-Humid
42078,Mixed-Humid
42079,Mixed-Humid
42081,Mixed-Humid
42082,Mixed-Humid
42083,Mixed-Humid
42084,N/A
42085,Mixed-Humid
42086,Mixed-Humid
42087,Mixed-Humid
42088,Mixed-Humid
42101,Mixed-Humid
42102,N/A
42103,Mixed-Humid
42104,Mixed-Humid
42120,Mixed-Humid
42122,Mixed-Humid
42123,Mixed-Humid
42124,Mixed-Humid
42127,Mixed-Humid
42128,N/A
42129,Mixed-Humid
42130,Mixed-Humid
42131,Mixed-Humid
42133,Mixed-Humid
42134,Mixed-Humid
42135,N/A
42140,Mixed-Humid
42141,Mixed-Humid
42142,N/A
42151,Mixed-Humid
42152,N/A
42153,Mixed-Humid
42154,Mixed-Humid
42156,Mixed-Humid
42157,Mixed-Humid
42159,Mixed-Humid
42160,Mixed-Humid
42163,Mixed-Humid
42164,Mixed-Humid
42166,Mixed-Humid
42167,Mixed-Humid
42170,Mixed-Humid
42171,Mixed-Humid
42201,N/A
42202,Mixed-Humid
42204,Mixed-Humid
42206,Mixed-Humid
42207,Mixed-Humid
42210,Mixed-Humid
42211,Mixed-Humid
42214,Mixed-Humid
42215,Mixed-Humid
42216,N/A
42217,Mixed-Humid
42219,Mixed-Humid
42220,Mixed-Humid
42221,N/A
42223,Mixed-Humid
42232,Mixed-Humid
42234,Mixed-Humid
42236,Mixed-Humid
42240,Mixed-Humid
42241,N/A
42252,Mixed-Humid
42254,Mixed-Humid
42256,Mixed-Humid
42259,Mixed-Humid
42261,Mixed-Humid
42262,Mixed-Humid
42265,Mixed-Humid
42266,Mixed-Humid
42273,Mixed-Humid
42274,Mixed-Humid
42275,Mixed-Humid
42276,Mixed-Humid
42280,Mixed-Humid
42283,N/A
42285,Mixed-Humid
42286,Mixed-Humid
42287,Mixed-Humid
42288,N/A
42301,Mixed-Humid
42302,N/A
42303,Mixed-Humid
42304,N/A
42320,Mixed-Humid
42321,Mixed-Humid
42322,N/A
42323,Mixed-Humid
42324,Mixed-Humid
42325,Mixed-Humid
42326,Mixed-Humid
42327,Mixed-Humid
42328,Mixed-Humid
42330,Mixed-Humid
42332,N/A
42333,Mixed-Humid
42334,N/A
42337,Mixed-Humid
42338,Mixed-Humid
42339,Mixed-Humid
42343,Mixed-Humid
42344,Mixed-Humid
42345,Mixed-Humid
42347,Mixed-Humid
42348,Mixed-Humid
42349,Mixed-Humid
42350,Mixed-Humid
42351,Mixed-Humid
42352,Mixed-Humid
42354,Mixed-Humid
42355,Mixed-Humid
42356,N/A
42361,Mixed-Humid
42364,N/A
42366,Mixed-Humid
42367,Mixed-Humid
42368,Mixed-Humid
42369,Mixed-Humid
42370,N/A
42371,Mixed-Humid
42372,Mixed-Humid
42374,N/A
42375,Mixed-Humid
42376,Mixed-Humid
42377,N/A
42378,Mixed-Humid
42402,N/A
42403,Mixed-Humid
42404,Mixed-Humid
42406,Mixed-Humid
42408,Mixed-Humid
42409,Mixed-Humid
42410,Mixed-Humid
42411,Mixed-Humid
42413,Mixed-Humid
42419,N/A
42420,Mixed-Humid
42431,Mixed-Humid
42436,Mixed-Humid
42437,Mixed-Humid
42440,N/A
42441,Mixed-Humid
42442,Mixed-Humid
42444,N/A
42445,Mixed-Humid
42450,Mixed-Humid
42451,Mixed-Humid
42452,Mixed-Humid
42453,Mixed-Humid
42455,Mixed-Humid
42456,Mixed-Humid
42457,N/A
42458,Mixed-Humid
42459,Mixed-Humid
42460,N/A
42461,Mixed-Humid
42462,Mixed-Humid
42463,N/A
42464,Mixed-Humid
42501,Mixed-Humid
42502,N/A
42503,Mixed-Humid
42516,Mixed-Humid
42518,Mixed-Humid
42519,Mixed-Humid
42528,Mixed-Humid
42533,Mixed-Humid
42539,Mixed-Humid
42541,Mixed-Humid
42544,Mixed-Humid
42553,Mixed-Humid
42558,N/A
42564,N/A
42565,Mixed-Humid
42566,Mixed-Humid
42567,Mixed-Humid
42602,Mixed-Humid
42603,Mixed-Humid
42629,Mixed-Humid
42631,N/A
42633,Mixed-Humid
42634,Mixed-Humid
42635,Mixed-Humid
42638,Mixed-Humid
42642,Mixed-Humid
42647,Mixed-Humid
42649,Mixed-Humid
42653,Mixed-Humid
42701,Mixed-Humid
42702,N/A
42712,Mixed-Humid
42713,Mixed-Humid
42715,Mixed-Humid
42716,Mixed-Humid
42717,Mixed-Humid
42718,Mixed-Humid
42719,N/A
42720,N/A
42721,Mixed-Humid
42722,Mixed-Humid
42724,Mixed-Humid
42726,Mixed-Humid
42728,Mixed-Humid
42729,Mixed-Humid
42731,Mixed-Humid
42732,Mixed-Humid
42733,Mixed-Humid
42740,Mixed-Humid
42741,Mixed-Humid
42742,Mixed-Humid
42743,Mixed-Humid
42746,Mixed-Humid
42748,Mixed-Humid
42749,Mixed-Humid
42753,Mixed-Humid
42754,Mixed-Humid
42755,N/A
42757,Mixed-Humid
42758,N/A
42759,N/A
42762,Mixed-Humid
42764,Mixed-Humid
42765,Mixed-Humid
42776,Mixed-Humid
42782,Mixed-Humid
42784,Mixed-Humid
42788,Mixed-Humid
43001,Cold
43002,N/A
43003,Cold
43004,Cold
43005,N/A
43006,Cold
43007,N/A
43008,N/A
43009,Cold
43010,N/A
43011,Cold
43013,Cold
43014,Cold
43015,Cold
43016,Cold
43017,Cold
43018,N/A
43019,Cold
43021,Cold
43022,Cold
43023,Cold
43025,Cold
43026,Cold
43027,N/A
43028,Cold
43029,Cold
43030,N/A
43031,Cold
43032,N/A
43033,N/A
43035,Cold
43036,N/A
43037,Cold
43040,Cold
43041,Cold
43044,Cold
43045,Cold
43046,Cold
43047,N/A
43048,N/A
43050,Cold
43054,Cold
43055,Cold
43056,Cold
43058,N/A
43060,Cold
43061,Cold
43062,Cold
43064,Cold
43065,Cold
43066,Cold
43067,Cold
43068,Cold
43069,Cold
43070,N/A
43071,Cold
43072,Cold
43073,N/A
43074,Cold
43076,Cold
43077,N/A
43078,Cold
43080,Cold
43081,Cold
43082,Cold
43083,N/A
43084,Cold
43085,Cold
43086,N/A
43093,Cold
43098,Cold
43101,N/A
43102,Cold
43103,Cold
43105,Cold
43106,Cold
43107,Cold
43109,N/A
43110,Cold
43111,N/A
43112,Cold
43113,Cold
43115,Cold
43116,Cold
43117,N/A
43119,Cold
43123,Cold
43125,Cold
43126,N/A
43127,N/A
43128,Cold
43130,Cold
43135,Cold
43136,Cold
43137,Cold
43138,Cold
43140,Cold
43142,N/A
43143,Cold
43144,N/A
43145,Cold
43146,Cold
43147,Cold
43148,Cold
43149,Cold
43150,Cold
43151,N/A
43152,Cold
43153,Cold
43154,Cold
43155,Cold
43156,N/A
43157,N/A
43158,N/A
43160,Cold
43162,Cold
43163,Cold
43164,Cold
43194,Cold
43195,Cold
43196,Cold
43198,Cold
43199,Cold
43201,Cold
43202,Cold
43203,Cold
43204,Cold
43205,Cold
43206,Cold
43207,Cold
43209,Cold
43210,Cold
43211,Cold
43212,Cold
43213,Cold
43214,Cold
43215,Cold
43216,N/A
43217,Cold
43218,N/A
43219,Cold
43220,Cold
43221,Cold
43222,Cold
43223,Cold
43224,Cold
43226,N/A
43227,Cold
43228,Cold
43229,Cold
43230,Cold
43231,Cold
43232,Cold
43234,N/A
43235,Cold
43236,N/A
43240,Cold
43251,Cold
43260,Cold
43265,Cold
43266,Cold
43268,Cold
43270,Cold
43271,Cold
43272,Cold
43279,Cold
43287,Cold
43291,Cold
43299,Cold
43301,N/A
43302,Cold
43306,N/A
